matchID,matchNo,match,currentInning,inningID,over,runningOver,runs,batsmanRuns,batsmanBall,bowlerRuns,shortText,batsmanPlayerID,batsmanName,bowlerPlayerID,bowlerName,isBoundary,isWide,isNoBall,isLegBye,isBye,isWicket,isBowlerWicket,wicketText,wktBatsmanName,wktBowlerName,wktBatsmanRuns,wktbatsmanBalls,commentary,lower_comment,review_outcome
1415737,37th Match,Bangladesh vs Nepal,Nepal,2,3.1,4,1,0,0,1,"Taskin to Aasif Sheikh, 1 wide",1058514,Aasif Sheikh,538506,Taskin Ahmed,False,True,False,False,False,False,,,,,,,short and wide outside off. Another fresh-air shot for Aasif but his blushes are spared by the umpire,short and wide outside off. another fresh-air shot for aasif but his blushes are spared by the umpire,Unclear
1415737,37th Match,Bangladesh vs Nepal,Nepal,2,3.6,4,0,0,1,0,"Taskin to Aasif Sheikh, no run",1058514,Aasif Sheikh,538506,Taskin Ahmed,False,False,False,False,False,False,,,,,,,"back of a length on off. Nips back into Aasif and goes past the inside edge, hitting him on the thigh pad. A polite lbw enquiry but that was heading down leg and over the stumps","back of a length on off. nips back into aasif and goes past the inside edge, hitting him on the thigh pad. a polite lbw enquiry but that was heading down leg and over the stumps",Unclear
1415737,37th Match,Bangladesh vs Nepal,Nepal,2,10.4,11,0,0,1,0,"Rishad Hossain to Airee, no run",794707,Dipendra Singh Airee,1139523,Rishad Hossain,False,False,False,False,False,False,,,,,,,"more prodigious turn! Back of a length just outside off. Spins a mile and beats Airee all ends up. Litton takes off the bails too, and appeals, almost forcing the square leg umpire to go upstairs. Litton waited an eternity to take off the bails but even when he did, Airee's back foot was grounded behind the crease!","more prodigious turn! back of a length just outside off. spins a mile and beats airee all ends up. litton takes off the bails too, and appeals, almost forcing the square leg umpire to go upstairs. litton waited an eternity to take off the bails but even when he did, airee's back foot was grounded behind the crease!",Unclear
1415737,37th Match,Bangladesh vs Nepal,Nepal,2,12.6,13,0,0,1,0,"Rishad Hossain to Kushal Malla, no run",1141934,Kushal Malla,1139523,Rishad Hossain,False,False,False,False,False,False,,,,,,,"appeal, not given! Back of a length on middle and leg. Grips and spins into Malla. He plays all around it and gets rapped on the pads but that might have been heading down leg with the turn. Replays indicate the ball would have clipped the top of leg stump, and it would have returned Umpire's Call had Bangladesh gone upstairs","appeal, not given! back of a length on middle and leg. grips and spins into malla. he plays all around it and gets rapped on the pads but that might have been heading down leg with the turn. replays indicate the ball would have clipped the top of leg stump, and it would have returned umpire's call had bangladesh gone upstairs",Umpire Call
1415737,37th Match,Bangladesh vs Nepal,Nepal,2,14.3,15,0,0,1,0,"Shakib to Airee, no run",794707,Dipendra Singh Airee,56143,Shakib Al Hasan,False,False,False,False,False,False,,,,,,,"big appeal, not given! Darted in full on leg stump. Airee falls over while trying to flick it away and gets pinged on the pads. Seemed to be heading down leg with the angle but Shakib was quick with the ""T"" signal. In fact, he did not even wait for his skipper. No bat but Ball Tracking shows it would have only kissed the outside of leg stump. Umpire's Call, so Bangladesh do not lose the review!","big appeal, not given! darted in full on leg stump. airee falls over while trying to flick it away and gets pinged on the pads. seemed to be heading down leg with the angle but shakib was quick with the ""t"" signal. in fact, he did not even wait for his skipper. no bat but ball tracking shows it would have only kissed the outside of leg stump. umpire's call, so bangladesh do not lose the review!",Umpire Call
1415737,37th Match,Bangladesh vs Nepal,Nepal,2,19.2,20,0,0,1,0,"Shakib to Bohara, OUT",1058508,Abinash Bohara,56143,Shakib Al Hasan,False,False,False,False,False,True,1.0,Abinash Bohara lbw b Shakib Al Hasan 0 (1b 0x4 0x6 1m) SR: 0,Abinash Bohara,b Shakib Al Hasan,0.0,1.0,"there it is! Bangladesh march into the Super Eight, and they get to right where they want to be! A momentous day for Bangladesh, and it has come courtesy a classy bowling display in Kingstown! Back of a length on middle and leg. Skids on with the arm and traps Bohara on the thigh. He had walked across to work it to leg, and the umpire feels that is enough to give him out. Bohara has reviewed but this could be more in hope than anticipation. No bat involved, and Ball Tracking has the ball crushing leg stump!","there it is! bangladesh march into the super eight, and they get to right where they want to be! a momentous day for bangladesh, and it has come courtesy a classy bowling display in kingstown! back of a length on middle and leg. skids on with the arm and traps bohara on the thigh. he had walked across to work it to leg, and the umpire feels that is enough to give him out. bohara has reviewed but this could be more in hope than anticipation. no bat involved, and ball tracking has the ball crushing leg stump!",Unclear
1415738,38th Match,Sri Lanka vs Netherlands,Sri Lanka,1,15.4,16,0,0,1,0,"de Leede to Asalanka, no run",784367,Charith Asalanka,1036191,Bas de Leede,False,False,False,False,False,False,,,,,,,Swings across the line and misses. Stifled appeal for leg before as this seemed to have struck the dimunitive Asalanka on the back leg. Umpire says too high but Netherlands review. Close one as it's umpire's call on the wickets.,swings across the line and misses. stifled appeal for leg before as this seemed to have struck the dimunitive asalanka on the back leg. umpire says too high but netherlands review. close one as it's umpire's call on the wickets.,Umpire Call
1415738,38th Match,Sri Lanka vs Netherlands,Netherlands,2,2.4,3,1,0,0,1,"Angelo Mathews to O'Dowd, 1 wide",643197,Max O'Dowd,49764,Angelo Mathews,False,True,False,False,False,False,,,,,,,"length ball quite wide of off, Too wide. The umpire spreads his arms","length ball quite wide of off, too wide. the umpire spreads his arms",Unclear
1415738,38th Match,Sri Lanka vs Netherlands,Netherlands,2,16.4,17,0,0,1,0,"Thushara to van Meekeren, OUT",348109,Paul van Meekeren,955235,Nuwan Thushara,False,False,False,False,False,True,1.0,Paul van Meekeren lbw b Thushara 3 (8b 0x4 0x6 11m) SR: 37.5,Paul van Meekeren,b Thushara,3.0,8.0,"given lbw! But was there bat on that? Van Meekeren reviews immediately. There doesn't seem to be bat, and van Meekeren was only reviewing because they had reviews to spare. It looked plumb initially. This was swinging in to middle, was very full, and smashed the batter on what would have been his front pad, only he'd switched legs as he attempted to play a scoop. As plumb as it gets, really.","given lbw! but was there bat on that? van meekeren reviews immediately. there doesn't seem to be bat, and van meekeren was only reviewing because they had reviews to spare. it looked plumb initially. this was swinging in to middle, was very full, and smashed the batter on what would have been his front pad, only he'd switched legs as he attempted to play a scoop. as plumb as it gets, really.",Unclear
1415739,39th Match,Papua New Guinea vs New Zealand,Papua New Guinea,1,7.2,8,0,0,1,0,"Sodhi to Bau, no run",420427,Sese Bau,559066,Ish Sodhi,False,False,False,False,False,False,,,,,,,"He's bowled him! No wait, he hasn't. Is that an appeal for LBW? IT was... but they're not reviewing it. Big sweep to a googly comes and goes. Phew, that looked very close","he's bowled him! no wait, he hasn't. is that an appeal for lbw? it was... but they're not reviewing it. big sweep to a googly comes and goes. phew, that looked very close",Unclear
1415739,39th Match,Papua New Guinea vs New Zealand,Papua New Guinea,1,11.2,12,0,0,1,0,"Ferguson to Amini, OUT",332980,Charles Amini,493773,Lockie Ferguson,False,False,False,False,False,True,1.0,Charles Amini lbw b Ferguson 17 (25b 2x4 0x6 40m) SR: 68,Charles Amini,b Ferguson,17.0,25.0,Ooooo that looks out... Ferguson goes at the stumps and pins the front pad low down. Umpire says not out but we're having a review...and it's confirmed - hitting middle and leg three-quarters of the way up.,ooooo that looks out... ferguson goes at the stumps and pins the front pad low down. umpire says not out but we're having a review...and it's confirmed - hitting middle and leg three-quarters of the way up.,Unclear
1415739,39th Match,Papua New Guinea vs New Zealand,Papua New Guinea,1,18.2,19,0,0,1,0,"Boult to Nao, no run",524247,Alei Nao,277912,Trent Boult,False,False,False,False,False,False,,,,,,,"attempted ramp! He does well to get bat on it in the end, had he missed that would have been the most plumb lbw of all time, dead in front of middle on a yorker length","attempted ramp! he does well to get bat on it in the end, had he missed that would have been the most plumb lbw of all time, dead in front of middle on a yorker length",Unclear
1415739,39th Match,Papua New Guinea vs New Zealand,New Zealand,2,0.2,1,0,0,1,0,"Morea to Allen, OUT",959759,Finn Allen,524255,Kabua Morea,False,False,False,False,False,True,1.0,Finn Allen c †Doriga b Morea 0 (2b 0x4 0x6 3m) SR: 0,Finn Allen,Morea,0.0,2.0,"caught behind! Wow! Finn Allen throws the bat at a hint of width, there's an audible snick as the ball keeps low outside off, and the keeper scoops it up! Umpire Reiffel waits for a beat and sticks up the finger. The third umpire confirms it's carried off an under-edge!","caught behind! wow! finn allen throws the bat at a hint of width, there's an audible snick as the ball keeps low outside off, and the keeper scoops it up! umpire reiffel waits for a beat and sticks up the finger. the third umpire confirms it's carried off an under-edge!",Unclear
1415739,39th Match,Papua New Guinea vs New Zealand,New Zealand,2,4.2,5,1,1,1,1,"Morea to Williamson,  1 run",277906,Kane Williamson,524255,Kabua Morea,False,False,False,False,False,False,,,,,,,"on the pads, deflected behind square with half an appeal for lbw. Pitched outside leg either way","on the pads, deflected behind square with half an appeal for lbw. pitched outside leg either way",Unclear
1415740,40th Match,West Indies vs Afghanistan,West Indies,1,6.3,7,0,0,1,0,"Noor Ahmad to Pooran, no run",604302,Nicholas Pooran,1182529,Noor Ahmad,False,False,False,False,False,False,,,,,,,"Is there a tickle? Gurbaz and Noor chat for long, Rashid gets involved and then asks for the review. There was a noise as Pooran went back to tuck a length ball. But it was of the ball clipping the pad","is there a tickle? gurbaz and noor chat for long, rashid gets involved and then asks for the review. there was a noise as pooran went back to tuck a length ball. but it was of the ball clipping the pad",Unclear
1415740,40th Match,West Indies vs Afghanistan,West Indies,1,17.1,18,0,0,1,0,"Rashid Khan to Pooran, no run",604302,Nicholas Pooran,793463,Rashid Khan,False,False,False,False,False,False,,,,,,,"Floated full on leg, Pooran goes for the slog but gets hit on the back leg. Rashid appeals for lbw, but did it pitch outside leg? Rashid takes the most low-key and belated review. It did pitch outside line and spun in ever-so slightly for it to miss leg","floated full on leg, pooran goes for the slog but gets hit on the back leg. rashid appeals for lbw, but did it pitch outside leg? rashid takes the most low-key and belated review. it did pitch outside line and spun in ever-so slightly for it to miss leg",Unclear
